record_id,canonical_name,primary_category,modalities,quantity_index,count,unit,scope,evidence_url,evidence_basis,primary,exactness,review_date,notes,catalog_version,catalog_search_cutoff
dryad_icmr_eye_see_cataract,ICMR EYE SEE Cataract and Sun Exposure Dataset,tabular,tabular,1,9735,participants,Source-described participants who underwent ophthalmic evaluation,https://doi.org/10.5061/dryad.5qfttdz19,official_source_description,True,exact,2026-08-01,Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count.,0.7.0,2026-08-02
dryad_karachi_cataract_outcomes,Karachi Cataract Surgery Quality Dataset,tabular,tabular,1,145,eyes,Source-described operated eyes in the Karachi survey,https://doi.org/10.5061/dryad.7q5c7,official_source_description,True,exact,2026-08-01,Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count.,0.7.0,2026-08-02
dryad_lens_fluorescence_twins,Long-term development of lens fluorescence in a twin cohort: Heritability and effects of age and lifestyle,tabular,tabular,1,131,participants,Source-stated primary resource quantity.,https://doi.org/10.5061/dryad.mcvdnck22,official_source_description,True,exact,2026-08-01,Current official Dryad metadata.,0.7.0,2026-08-02
dryad_lvpei_cataract_outcomes,LVPEI Cataract Surgery Outcome Dataset,tabular,tabular,1,2049,surgeries,Cataract surgeries in the source-described LVPEI outcome study,https://doi.org/10.5061/dryad.71hp4,official_source_description,True,exact,2026-08-01,Source-stated scientific quantity; deposit file count is recorded separately.,0.7.0,2026-08-02
dryad_moorfields_amd_1_2_year,One and two year visual outcomes from the Moorfields age-related macular degeneration database: a retrospective cohort study and an open science resource,tabular,tabular,1,8174,eyes,Source-stated primary resource quantity.,https://doi.org/10.5061/dryad.97r9289,official_source_description,True,exact,2026-08-01,Current official Dryad metadata.,0.7.0,2026-08-02
dryad_moorfields_namd_fellow_eye,Moorfields nAMD Fellow-Eye Dataset,tabular,tabular,1,6265,participants,Source-described Moorfields nAMD database patients,https://doi.org/10.5061/dryad.4mw6m906b,official_source_description,True,exact,2026-08-01,Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count.,0.7.0,2026-08-02
dryad_myopia_glaucoma_visual_field,Myopia and Glaucoma Visual Field Prognosis Dataset,visual_field,visual_field|tabular,1,270,eyes,Source-described primary open-angle glaucoma eyes,https://doi.org/10.5061/dryad.1n50q,official_source_description,True,exact,2026-08-01,Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count.,0.7.0,2026-08-02
dryad_namd_12_year_survival,Insights from survival analyses during 12 years of anti-VEGF therapy for neovascular age-related macular degeneration,tabular,tabular,1,7802,eyes,Source-stated primary resource quantity.,https://doi.org/10.5061/dryad.nvx0k6dqg,official_source_description,True,exact,2026-08-01,Current official Dryad metadata.,0.7.0,2026-08-02
dryad_namd_oct_longitudinal,Quantifying changes on optical coherence tomography in eyes receiving treatment for neovascular age-related macular degeneration,oct,oct|tabular,1,2115,eyes,Source-stated primary resource quantity.,https://doi.org/10.5061/dryad.8cz8w9h0v,official_source_description,True,exact,2026-08-01,Current official Dryad metadata.,0.7.0,2026-08-02
dryad_namd_oct_quant,Moorfields nAMD Quantitative OCT Biomarker Dataset,tabular,tabular|oct,1,2966,volumes,Primary quantity reported in the reviewed catalog source,https://doi.org/10.5061/dryad.2rbnzs7m4,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
dryad_namd_ten_year_survival,Ten-year survival trends of neovascular age-related macular degeneration at first presentation,tabular,tabular,1,103,participants,Source-stated primary resource quantity.,https://doi.org/10.5061/dryad.9cnp5hqfm,official_source_description,True,exact,2026-08-01,Current official Dryad metadata.,0.7.0,2026-08-02
dryad_namd_visual_prediction,Moorfields nAMD Visual-Change Prediction Dataset,tabular,tabular|oct,1,926,eyes,Treatment-naive first-treated eyes in the primary analysis,https://doi.org/10.5061/dryad.573n5tb5d,official_source_description,True,exact,2026-08-01,,0.7.0,2026-08-02
dryad_ocular_chemical_injuries_shanghai,Clinical characteristics of patients hospitalized for ocular chemical injuries in Shanghai from 2012 to 2017,tabular,tabular,1,160,participants,Source-stated primary resource quantity.,https://doi.org/10.5061/dryad.9707661,official_source_description,True,exact,2026-08-01,Current official Dryad metadata.,0.7.0,2026-08-02
dryad_pediatric_corneal_endothelium,Corneal endothelial morphology of healthy myopic Malaysian children of Chinese ethnicity aged 8-9 years and its association with axial length,corneal_topography,corneal_topography|tabular,1,111,participants,Source-stated primary resource quantity.,https://doi.org/10.5061/dryad.hhmgqnkjc,official_source_description,True,exact,2026-08-01,Current official Dryad metadata.,0.7.0,2026-08-02
dryad_pediatric_myopia_longitudinal,Axial length elongation and myopia incidence increase in primary school-age children: 3-year follow-up study,tabular,tabular,1,452,participants,Source-stated primary resource quantity.,https://doi.org/10.5061/dryad.d4mb3pn,official_source_description,True,exact,2026-08-01,Current official Dryad metadata.,0.7.0,2026-08-02
dryad_pediatric_optical_quality,Intra- and intersession repeatability of an optical quality and intraocular scattering measurement system in children,tabular,tabular,1,42,eyes,Source-stated primary resource quantity.,https://doi.org/10.5061/dryad.bm8nv,official_source_description,True,exact,2026-08-01,Current official Dryad metadata.,0.7.0,2026-08-02
dryad_pvd_diagnostic_oct,"Accuracy of biomicroscopy, ultrasonography and spectral-domain OCT in detection of complete posterior vitreous detachment",oct,oct|tabular,1,123,eyes,Source-stated primary resource quantity.,https://doi.org/10.5061/dryad.h44j0zpnp,official_source_description,True,exact,2026-08-01,Current official Dryad metadata.,0.7.0,2026-08-02
dryad_qfttdz0dr,Association of APOE gene polymorphisms with primary open angle glaucoma in Brazilian patients,tabular,tabular,1,803,participants,Source-described POAG cases and controls,https://doi.org/10.5061/dryad.qfttdz0dr,official_source_description,True,exact,2026-08-01,Source-stated scientific quantity; current Dryad file count is separate repository metadata.,0.7.0,2026-08-02
dryad_r7s04,"Data from: Prevalence of depression, anxiety, adjustment disorders, and somatoform disorders in patients with age-related macular degeneration in Germany",tabular,tabular,1,15160,participants,Source-described AMD and matched control participants,https://doi.org/10.5061/dryad.r7s04,official_source_description,True,exact,2026-08-01,Source-stated scientific quantity; current Dryad file count is separate repository metadata.,0.7.0,2026-08-02
dryad_ravi_cataract_outcomes,RAVI Cataract Surgery Outcome Dataset,tabular,tabular,1,1228,eyes,Source-described operated eyes with cataract surgery history,https://doi.org/10.5061/dryad.4p55b,official_source_description,True,exact,2026-08-01,Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count.,0.7.0,2026-08-02
dryad_retinal_prosthesis_navigation,Visual and non-visual navigation in blind patients with a retinal prosthesis,multimodal,tabular,1,4,participants,Source-stated primary resource quantity.,https://doi.org/10.5061/dryad.c6147,official_source_description,True,exact,2026-08-01,Current official Dryad metadata.,0.7.0,2026-08-02
dryad_rn38r,"Data from: Do picture-based charts overestimate visual acuity? Comparison of Kay Pictures, Lea Symbols, HOTV and Keeler logMAR charts with Sloan Letters in adults and children",tabular,tabular,1,42,participants,Source-described adults and children in visual-acuity comparison,https://doi.org/10.5061/dryad.rn38r,official_source_description,True,exact,2026-08-01,Source-stated scientific quantity; current Dryad file count is separate repository metadata.,0.7.0,2026-08-02
dryad_rn8pk0pdp,"Detection of SARS-CoV-2 in conjunctival secretion and tears in patients with COVID-19 in a tertiary care centre, South India",tabular,tabular,1,80,participants,Source-described COVID-19 participants with conjunctival sampling,https://doi.org/10.5061/dryad.rn8pk0pdp,official_source_description,True,exact,2026-08-01,Source-stated scientific quantity; current Dryad file count is separate repository metadata.,0.7.0,2026-08-02
dryad_rpgr_cone_rod_wes,RPGR Cone-Rod Dystrophy WES Dataset,omics,omics,1,1,participants,Proband represented by the paired whole-exome sequencing files,https://doi.org/10.5061/dryad.5qfttdz5d,official_source_description,True,exact,2026-08-02,The complete current Dryad version 2 deposit contains paired reads for one source-described proband.,0.7.0,2026-08-02
dryad_rpgr_cone_rod_wes,RPGR Cone-Rod Dystrophy WES Dataset,omics,omics,2,2,deposited_files,Paired FASTQ files in the current Dryad version 2 deposit,https://doi.org/10.5061/dryad.5qfttdz5d,current_deposit_file_listing,False,exact,2026-08-02,Both source checksums matched during complete-deposit inspection.,0.7.0,2026-08-02
dryad_sbcc2fr6n,Exploring phenotypic diversity of pigmented traits and iris features in Pakistani population,iris_biometrics,iris_biometrics|external_eye|tabular,1,514,participants,Source-described Pakistani iris-feature volunteers,https://doi.org/10.5061/dryad.sbcc2fr6n,official_source_description,True,exact,2026-08-01,Source-stated scientific quantity; current Dryad file count is separate repository metadata.,0.7.0,2026-08-02
dryad_sbcc2fr7r,Gender and age-related differences of ccular biometric parameters in patients undergoing cataract surgery in Bosnia and Herzegovina,tabular,tabular,1,1278,participants,Source-described cataract-surgery patients,https://doi.org/10.5061/dryad.sbcc2fr7r,official_source_description,True,exact,2026-08-01,Source-stated scientific quantity; current Dryad file count is separate repository metadata.,0.7.0,2026-08-02
dryad_sn02v6x2x,Data from: Corneal laser procedure for vision improvement in patients with late stage dry age-related macular degeneration,tabular,tabular,1,32,eyes,Source-described eyes receiving corneal photovitrification,https://doi.org/10.5061/dryad.sn02v6x2x,official_source_description,True,exact,2026-08-01,Source-stated scientific quantity; current Dryad file count is separate repository metadata.,0.7.0,2026-08-02
dryad_stargardt_wes,Stargardt Disease WES Variant Dataset,omics,omics,1,33,participants,Source-described Stargardt disease probands,https://doi.org/10.5061/dryad.0qk7f,official_source_description,True,exact,2026-08-01,Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count.,0.7.0,2026-08-02
dryad_taizhou_cataract_outdoors,The association of outdoor activity and age-related cataract in a rural population of Taizhou Eye Study: phase 1 report,tabular,tabular,1,2006,participants,Source-stated primary resource quantity.,https://doi.org/10.5061/dryad.gt410,official_source_description,True,exact,2026-08-01,Current official Dryad metadata.,0.7.0,2026-08-02
dryad_tmpg4f4vb,Effects of capsular tension ring on surgical outcomes of premium intraocular lens in patients with suspected zonular weakness,tabular,tabular,1,55,eyes,Source-described eyes in capsular-tension-ring analysis,https://doi.org/10.5061/dryad.tmpg4f4vb,official_source_description,True,exact,2026-08-01,Source-stated scientific quantity; current Dryad file count is separate repository metadata.,0.7.0,2026-08-02
dryad_toric_iol_incision,Toric Intraocular Lens Incision Outcome Dataset,tabular,tabular,1,60,participants,Source-described toric IOL cataract cohort,https://doi.org/10.5061/dryad.01n20,official_source_description,True,exact,2026-08-01,Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count.,0.7.0,2026-08-02
dryad_uveal_melanoma_coog2,COOG2.1 Uveal Melanoma Prognostic Dataset,omics,omics,1,1577,participants,Multicenter prognostic cohort,https://doi.org/10.5061/dryad.n8pk0p340,official_source_description,True,exact,2026-08-01,,0.7.0,2026-08-02
dryad_uveitis_vitreous_biomarkers,Uveitis Vitreous Biomarker Dataset,omics,omics|tabular,1,234,eyes,Source-described uveitis study eyes,https://doi.org/10.5061/dryad.597ch,official_source_description,True,exact,2026-08-01,Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count.,0.7.0,2026-08-02
dryad_xgxd254pk,"Supporting information for: Discrimination ability of central visual field testing using stimulus size I, II, and III and relationship with macular ganglion cell thickness in chiasmal compression",visual_field,visual_field|tabular,1,60,eyes,Source-described patient and control eyes in visual-field study,https://doi.org/10.5061/dryad.xgxd254pk,official_source_description,True,exact,2026-08-01,Source-stated scientific quantity; current Dryad file count is separate repository metadata.,0.7.0,2026-08-02
dryad_young_adult_uv_transmission,Individual variation in the transmission of ultraviolet radiation in the young adult eye.,tabular,tabular,1,42,participants,Source-stated primary resource quantity.,https://doi.org/10.5061/dryad.hg000c2,official_source_description,True,exact,2026-08-01,Current official Dryad metadata.,0.7.0,2026-08-02
dryad_z8w9ghx9c,Accuracy of intraocular lens calculation formulas in cataract patients with steep corneal curvature,tabular,tabular,1,112,eyes,Source-described cataract eyes for IOL formula evaluation,https://doi.org/10.5061/dryad.z8w9ghx9c,official_source_description,True,exact,2026-08-01,Source-stated scientific quantity; current Dryad file count is separate repository metadata.,0.7.0,2026-08-02
duke_amd_chiu,Duke AMD Pathology OCT Segmentation Dataset,oct,oct,1,20,volumes,Primary quantity reported in the reviewed catalog source,https://people.duke.edu/~sf59/Chiu_IOVS_2011_dataset.htm,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
duke_chiu_boe,Duke OCT DME Dataset (Chiu BOE 2014),oct,oct,1,110,images,Primary quantity reported in the reviewed catalog source,http://people.duke.edu/~sf59/Chiu_BOE_2014_dataset.htm,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
duke_rpedc,Duke RPE-Drusen Complex OCT Dataset,oct,oct,1,384,participants,Primary quantity reported in the reviewed catalog source,https://people.duke.edu/~sf59/RPEDC_Ophth_2013_dataset.htm,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
duke_rpedc,Duke RPE-Drusen Complex OCT Dataset,oct,oct,2,38400,b_scans,B-scans derived from 384 participants,https://people.duke.edu/~sf59/Srinivasan_BOE_2014_dataset.htm,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
e_ophtha,E-ophtha (EX + MA): Exudate and Microaneurysm Segmentation,fundus,fundus,1,463,images,Primary quantity reported in the reviewed catalog source,https://www.kaggle.com/datasets/samriddhibagchi/e-ophtha-diabetic-retinopathy-datasets-ex-ma,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
eed_astig,EED-Astig Pediatric External-Eye Dataset,external_eye,external_eye|tabular,1,3088,images,Primary quantity reported in the reviewed catalog source,https://doi.org/10.5281/zenodo.18976824,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
erdes,ERDES: Ocular Ultrasound Video Benchmark (Retinal Detachment + Macula),multimodal,ocular_ultrasound,1,5381,video_clips,Ocular-ultrasound B-scan clips,https://arxiv.org/abs/2503.04525,associated_publication,True,exact,2026-08-01,,0.7.0,2026-08-02
eth_xgaze,ETH-XGaze Extreme-Pose Gaze Estimation Dataset,eye_tracking,eye_tracking,1,1083492,images,Primary quantity reported in the reviewed catalog source,https://ait.ethz.ch/xgaze,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
eye_conjunctiva_segmentation,Eye Conjunctiva Segmentation Dataset,external_eye,external_eye,1,547,images,Primary quantity reported in the reviewed catalog source,https://data.mendeley.com/datasets/yxwjgcndg2/1,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
eye_disease_image_mendeley,Eye Disease Image Dataset,fundus,fundus,1,5335,images,Original and augmented image collection,https://data.mendeley.com/datasets/s9bfhswzjb/1,official_source_description,True,exact,2026-08-01,,0.7.0,2026-08-02
eyecare_100k,Eyecare-100K: Multimodal Ophthalmology VQA Corpus,multimodal,fundus|fundus_angiography|fundus_autofluorescence|oct|ocular_ultrasound|external_eye|ct|text,1,102000,question_answer_pairs,Source-described VQA corpus,https://github.com/DCDmllm/EyecareGPT,official_source_description,True,approximate,2026-08-01,The dataset was described as pending release at the catalog cutoff.,0.7.0,2026-08-02
eyecare_100k,Eyecare-100K: Multimodal Ophthalmology VQA Corpus,multimodal,fundus|fundus_angiography|fundus_autofluorescence|oct|ocular_ultrasound|external_eye|ct|text,2,58485,images,Source images represented by the VQA corpus,https://github.com/DCDmllm/EyecareGPT,official_source_description,False,approximate,2026-08-01,,0.7.0,2026-08-02
eyecatcher_visual_field,Eyecatcher Tablet-Based Visual Field Home-Monitoring Data,visual_field,visual_field,1,440,visual_field_tests,Twenty participants by two eyes by eleven scheduled tests,https://data.mendeley.com/datasets/swsfj47cxw/2,official_source_description,True,exact,2026-08-01,,0.7.0,2026-08-02
eyecatcher_visual_field,Eyecatcher Tablet-Based Visual Field Home-Monitoring Data,visual_field,visual_field,2,20,participants,Home-monitoring cohort,https://data.mendeley.com/datasets/swsfj47cxw/2,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
eyepacs,EyePACS — Diabetic Retinopathy Detection (Kaggle 2015),fundus,fundus,1,88702,images,Primary quantity reported in the reviewed catalog source,https://www.kaggle.com/c/diabetic-retinopathy-detection,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
eyeq,EyeQ Retinal Image Quality Assessment Dataset,fundus,fundus,1,28792,images,Primary quantity reported in the reviewed catalog source,https://github.com/HzFu/EyeQ,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
fairvlmed,FairVLMed: Fair Vision-Language Medical Ophthalmic Dataset,multimodal,fundus|visual_field|text|tabular,1,10000,images,Primary quantity reported in the reviewed catalog source,https://huggingface.co/datasets/harvardairobotics/FairVLMed,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
fang_sbsdi_oct,Duke Fang SBSDI Retinal OCT Dataset,oct,oct,1,323,images,TIFF images in the separately named human and human-derived components of the official source archive,https://people.duke.edu/~sf59/Fang_TMI_2013.htm,current_deposit_file_listing,True,exact,2026-08-01,"Includes 195 real-human TIFFs, 108 human-derived synthetic TIFFs, and 20 human-derived dictionary-training TIFFs. Software, demonstrations, and nonhuman source-archive components are excluded.",0.7.0,2026-08-02
fang_sbsdi_oct,Duke Fang SBSDI Retinal OCT Dataset,oct,oct,2,41,participants,Twenty-eight eyes from 28 participants used for human-derived synthetic data and 13 participants used for real acquisitions,https://doi.org/10.1109/TMI.2013.2271904,associated_publication,False,exact,2026-08-01,Participant groups are distinct in the associated paper.,0.7.0,2026-08-02
farfum_rop,FARFUM-ROP: Fundus Annotation Repository for Retinopathy of Prematurity,fundus,fundus,1,1533,images,Primary quantity reported in the reviewed catalog source,https://doi.org/10.6084/m9.figshare.c.6721269,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
fd3611,FD3611 Multi-Class Color Fundus Image Dataset,fundus,fundus,1,3611,images,"Source reports 3,611 color fundus photographs.",https://doi.org/10.6084/m9.figshare.32086296.v1,official_source_description,True,exact,2026-08-02,Source-stated quantity; repository file count is separate.,0.7.0,2026-08-02
ffa_ir,FFA-IR Medical Report Dataset,multimodal,fundus|fundus_angiography|text,1,47247,images,Primary quantity reported in the reviewed catalog source,https://doi.org/10.13026/k5rp-9h43,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
fimd,Fundus Image Myopia Development Dataset,fundus,fundus,1,70,image_pairs,Longitudinal retinal registration pairs,https://data.mendeley.com/datasets/jkzsh6pcv4/1,official_source_description,True,exact,2026-08-01,,0.7.0,2026-08-02
fimd,Fundus Image Myopia Development Dataset,fundus,fundus,2,140,images,Images participating in 70 pairs,https://data.mendeley.com/datasets/jkzsh6pcv4/1,derived_from_reported_components,False,exact,2026-08-01,,0.7.0,2026-08-02
fiqs,FIQS: Fundus Image Quality Scores Dataset,fundus,fundus,1,2246,images,Primary quantity reported in the reviewed catalog source,https://doi.org/10.6084/m9.figshare.28129847.v1,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
fire,FIRE: Fundus Image Registration Dataset,fundus,fundus,1,129,images,Primary quantity reported in the reviewed catalog source,https://projects.ics.forth.gr/cvrl/fire/,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
fives,FIVES: Fundus Image Vessel Segmentation,fundus,fundus,1,800,images,Primary quantity reported in the reviewed catalog source,https://doi.org/10.6084/m9.figshare.19688169,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
fociset_pamm,FociSet PAMM OCT Lesion Dataset,oct,oct,1,133,images,Primary quantity reported in the reviewed catalog source,https://data.mendeley.com/datasets/mkwxn7rjpm/2,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
fovea,FOVEA: Pre/Intra-Operative Fundus + Biomicroscopy,multimodal,fundus|surgical_video,1,40,participants,Primary quantity reported in the reviewed catalog source,https://doi.org/10.6084/m9.figshare.28329338,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
fprm_retina,FPRM Multimodal Eye Imaging and Psychological Assessment Dataset,multimodal,fundus|retinal_oximetry|pupillometry|tabular,1,3361,images,Fundus photographs,https://doi.org/10.1038/s41597-024-03690-6,associated_publication,True,exact,2026-08-01,,0.7.0,2026-08-02
fprm_retina,FPRM Multimodal Eye Imaging and Psychological Assessment Dataset,multimodal,fundus|retinal_oximetry|pupillometry|tabular,2,1683,participants,Participants contributing fundus photographs,https://doi.org/10.1038/s41597-024-03690-6,associated_publication,False,exact,2026-08-01,,0.7.0,2026-08-02
fprm_retina,FPRM Multimodal Eye Imaging and Psychological Assessment Dataset,multimodal,fundus|retinal_oximetry|pupillometry|tabular,3,384,participants,Participants contributing additional multimodal imaging,https://doi.org/10.1038/s41597-024-03690-6,associated_publication,False,exact,2026-08-01,This group is not added to the fundus cohort because overlap is not resolved here.,0.7.0,2026-08-02
fundus_105k,Fundus-105K Text Dataset,text,text,1,105000,text_items,Fundus-focused text corpus entries,https://huggingface.co/datasets/PJMixers-Dev/Fundus-105K,official_source_description,True,exact,2026-08-01,,0.7.0,2026-08-02
fundus_avseg,Fundus-AVSeg: Artery-Vein-Crossing Segmentation,fundus,fundus,1,100,images,Primary quantity reported in the reviewed catalog source,https://doi.org/10.6084/m9.figshare.27938034,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
fundus_cc_2_5m,Fundus-CC-2.5M Text Corpus,text,text,1,2500000,text_items,Multilingual fundus-related corpus entries,https://huggingface.co/datasets/PJMixers-Dev/Fundus-CC-2.5M,official_source_description,True,exact,2026-08-01,,0.7.0,2026-08-02
fundus_domain_generalization,Fundus Dataset for Domain Generalization in Optic Disc/Cup Segmentation,fundus,fundus,1,1441,images,Five source domains after the documented train/test composition,https://zenodo.org/records/8009107,derived_from_reported_components,True,exact,2026-08-01,"The images reuse REFUGE, Drishti-GS, ORIGA, and RIGA sources.",0.7.0,2026-08-02
fundus_report_dataset,Fundus Report Dataset,multimodal,fundus|uwf_fundus|text,1,422,image_report_pairs,Fundus or UWF image-report rows,https://huggingface.co/datasets/zzzzineun/fundus-report-dataset,official_source_description,True,exact,2026-08-01,,0.7.0,2026-08-02
g1020,G1020: Glaucoma Benchmark Fundus Dataset,fundus,fundus,1,1020,images,Primary quantity reported in the reviewed catalog source,https://arxiv.org/abs/2006.09158,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
gamma,GAMMA — Glaucoma Grading from Multi-Modality Images,multimodal,fundus|oct,1,300,volumes,Primary quantity reported in the reviewed catalog source,https://drive.google.com/file/d/1thJDE1_TR-xa8f3H-0PwPpDxun7rV8Sw/view,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
gaze360,Gaze360 Physically Unconstrained Gaze Dataset,eye_tracking,eye_tracking,1,172000,frames,Labeled panoramic-camera frames,http://gaze360.csail.mit.edu/,official_source_description,True,approximate,2026-08-01,,0.7.0,2026-08-02
gaze360,Gaze360 Physically Unconstrained Gaze Dataset,eye_tracking,eye_tracking,2,238,participants,Source-described participants,http://gaze360.csail.mit.edu/,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
gaze_capture,GazeCapture Mobile Eye-Tracking Dataset,eye_tracking,eye_tracking,1,2445504,frames,Labeled mobile-camera frames,https://gazecapture.csail.mit.edu/,official_source_description,True,exact,2026-08-01,,0.7.0,2026-08-02
gaze_capture,GazeCapture Mobile Eye-Tracking Dataset,eye_tracking,eye_tracking,2,1474,participants,Crowdsourced participants,https://gazecapture.csail.mit.edu/,official_source_description,False,exact,2026-08-01,,0.7.0,2026-08-02
ghana_eye_screening,Eye Screening Data for First-Year University Students in Ghana,tabular,tabular,1,2494,participants,Participants completing questionnaire and clinical examination,https://data.mendeley.com/datasets/mfv6sb5wyc/4,official_source_description,True,exact,2026-08-01,,0.7.0,2026-08-02
glaucoma_expert_cot_refined,Glaucoma Expert Chain-of-Thought Refined Dataset,fundus,fundus,1,1074,image_report_pairs,"Source reports 1,074 fundus cases with refined JSONL reasoning records.",https://huggingface.co/datasets/yuzhench/glaucoma-expert-cot-refined-1077,official_source_description,True,exact,2026-08-02,Source-stated quantity; repository file count is separate.,0.7.0,2026-08-02
glaucoma_eye_movements,Eye Movements of Glaucoma Patients with Asymmetrical Visual Field Loss,eye_tracking,eye_tracking,1,270,participants,Primary quantity reported in the reviewed catalog source,https://zenodo.org/records/7761477,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
gleam,GLEAM Multimodal Glaucoma Staging Dataset,oct,oct,1,3600,images,"Three image modalities for each of 1,200 distinct samples in the all_samples directory",https://www.kaggle.com/datasets/zhangyiyinge/gleam-dataset,derived_from_reported_components,True,exact,2026-08-02,"The 4,320 additional JPG files under split directories repeat samples for model-development partitions and are not additional source images.",0.7.0,2026-08-02
gleam,GLEAM Multimodal Glaucoma Staging Dataset,oct,oct,2,1200,records,Distinct tri-modal glaucoma samples,https://www.kaggle.com/datasets/zhangyiyinge/gleam-dataset,official_source_description,False,exact,2026-08-02,"Each sample contains one SLO image, one OCT thickness map, and one visual-field pattern-deviation map.",0.7.0,2026-08-02
gleam,GLEAM Multimodal Glaucoma Staging Dataset,oct,oct,3,841,participants,Source-reported patient cohort,https://www.kaggle.com/datasets/zhangyiyinge/gleam-dataset,official_source_description,False,exact,2026-08-02,,0.7.0,2026-08-02
goals,GOALS — Glaucoma OCT Layer Segmentation (MICCAI 2022),oct,oct,1,300,images,Primary quantity reported in the reviewed catalog source,https://aistudio.baidu.com/competition/detail/783/0/introduction,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
goblet_cell_segmentation,Human Conjunctival Goblet Cell Segmentation Dataset,cell_microscopy,cell_microscopy,1,24,images,Unpatched microscopy fields,https://doi.org/10.5281/zenodo.18642562,official_source_description,True,exact,2026-08-01,,0.7.0,2026-08-02
goblet_cell_segmentation,Human Conjunctival Goblet Cell Segmentation Dataset,cell_microscopy,cell_microscopy,2,1152,images,Derivative 256 by 256 patches,https://doi.org/10.5281/zenodo.18642562,official_source_description,False,exact,2026-08-01,Patches derive from the 24 primary fields and must not be added as independent source images.,0.7.0,2026-08-02
grape,GRAPE: Glaucoma Real-world Appraisal Progression Ensemble,multimodal,fundus|oct|visual_field|tabular,1,1115,examinations,Primary quantity reported in the reviewed catalog source,https://doi.org/10.6084/m9.figshare.c.6406319,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
harvard_fairvision,"Harvard-FairVision (AMD + DR + Glaucoma, paired SLO + OCT)",multimodal,fundus|oct,1,30000,participants,Primary quantity reported in the reviewed catalog source,https://ophai.hms.harvard.edu/datasets/harvard-fairvision30k,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
harvard_gdp,Harvard GDP: Glaucoma Detection and Progression Dataset,oct,oct|visual_field|tabular,1,1000,participants,Primary quantity reported in the reviewed catalog source,https://drive.google.com/drive/folders/1JMi_HCql113uc9X0DOaMkNfEWfxaDlEz,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
harvard_glaucoma,Harvard Glaucoma Fundus Image Dataset,fundus,fundus,1,1000,images,Primary quantity reported in the reviewed catalog source,https://doi.org/10.7910/DVN/1YRRAC,legacy_catalog_field,True,not_assessed,2026-08-01,,0.7.0,2026-08-02
hassan_composite_retina,Composite Retinal Fundus and OCT Dataset with Clinical Markings,multimodal,fundus|oct,1,64,images,Fundus component described by the associated publication,https://doi.org/10.1016/B978-0-12-817438-8.00005-5,associated_publication,False,exact,2026-08-01,The count was not confirmed as the exact content of the cataloged Mendeley v4 archive.,0.7.0,2026-08-02
