record_id,canonical_name,primary_category,modalities,catalog_version,catalog_search_cutoff,quantity_review_date,official_source_url,primary_quantity_status,primary_count,primary_unit,primary_scope,primary_exactness,primary_evidence_basis,primary_evidence_url,reported_quantity_count,additional_quantity_count,reported_quantities_json,counting_note
dryad_corneal_biomechanics_prostaglandin,Changes in corneal biomechanical properties after long-term topical prostaglandin therapy,corneal_topography,corneal_topography|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.d35s0,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_corneal_conjunctivitis_biomarker,Corneal Conjunctivitis Biomarker Dataset,omics,omics|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.4j0zpc8mm,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_corneal_laser_procedure,Corneal Laser Procedure for safety and efficacy in vision improvement,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.m905qfv2r,primary_quantity_resolved,72,eyes,Source-stated primary resource quantity.,exact,official_source_description,https://doi.org/10.5061/dryad.m905qfv2r,1,0,"[{""count"": 72, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.m905qfv2r"", ""exactness"": ""exact"", ""notes"": ""Current official Dryad metadata."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-stated primary resource quantity."", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_crvo_vegf_tortuosity,CRVO Retinal Tortuosity and VEGF Dataset,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.5dn13,primary_quantity_resolved,32,eyes,Source-described central retinal vein occlusion eyes,exact,official_source_description,https://doi.org/10.5061/dryad.5dn13,1,0,"[{""count"": 32, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.5dn13"", ""exactness"": ""exact"", ""notes"": ""Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-described central retinal vein occlusion eyes"", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_d12d9f,Excitatory neurotransmission activates compartmentalized calcium transients in Müller glia without affecting lateral process motility,electrophysiology,electrophysiology|cell_microscopy|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.6078/d12d9f,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_d1895r,Directed Evolution of AAV for Efficient Gene Delivery to Canine and Primate Retina - Raw counts of variants from deep sequencing,omics,omics,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.6078/d1895r,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_d1zd5s,Single cell transcriptomic analyses reveal the impact of bHLH factors on human retinal organoid development,omics,omics,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5068/d1zd5s,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_diabetes_retinal_capillary,Diabetes Retinal Capillary Rarefaction Dataset,fundus,fundus|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.58791,primary_quantity_resolved,73,participants,Source-described type 2 diabetes participant group,exact,official_source_description,https://doi.org/10.5061/dryad.58791,1,0,"[{""count"": 73, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.58791"", ""exactness"": ""exact"", ""notes"": ""Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-described type 2 diabetes participant group"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_diabetic_retinopathy_renal,Diabetic Retinopathy and Renal Function Dataset,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.6kg1sd7,primary_quantity_resolved,413,participants,Source-described southern Chinese type 2 diabetes participants,exact,official_source_description,https://doi.org/10.5061/dryad.6kg1sd7,1,0,"[{""count"": 413, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.6kg1sd7"", ""exactness"": ""exact"", ""notes"": ""Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-described southern Chinese type 2 diabetes participants"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_dome_shaped_macula,Observational study of clinical characteristics of dome-shaped macula in Chinese Han with high myopia at Zhongshan Ophthalmic Center,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.h544560,primary_quantity_resolved,1384,eyes,Source-stated primary resource quantity.,exact,official_source_description,https://doi.org/10.5061/dryad.h544560,1,0,"[{""count"": 1384, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.h544560"", ""exactness"": ""exact"", ""notes"": ""Current official Dryad metadata."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-stated primary resource quantity."", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_dry_eye_nlrp3,Dry Eye NLRP3 Ocular Surface Dataset,omics,omics|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.7vn28,primary_quantity_resolved,150,participants,Source-described dry-eye and healthy control participants,exact,official_source_description,https://doi.org/10.5061/dryad.7vn28,1,0,"[{""count"": 150, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.7vn28"", ""exactness"": ""exact"", ""notes"": ""Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-described dry-eye and healthy control participants"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_eye_care_quality_of_life,Utility index and vision related quality of life in patients awaiting specialist eye care,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.h44j0zpv3,primary_quantity_resolved,536,participants,Source-stated primary resource quantity.,exact,official_source_description,https://doi.org/10.5061/dryad.h44j0zpv3,1,0,"[{""count"": 536, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.h44j0zpv3"", ""exactness"": ""exact"", ""notes"": ""Current official Dryad metadata."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-stated primary resource quantity."", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_eye_head_visual_selection,Eye and Head Visual Selection Dataset,eye_tracking,eye_tracking,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.33kh1,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_functional_oct_alzheimer,Functional OCT Retinal Response Dataset,oct,oct,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.msbcc2ftc,primary_quantity_resolved,40,participants,Unique participant identifiers across the two deposited profile tables in Dryad version 6,exact,current_deposit_table,https://doi.org/10.5061/dryad.msbcc2ftc,8,7,"[{""count"": 40, ""evidence_basis"": ""current_deposit_table"", ""evidence_url"": ""https://doi.org/10.5061/dryad.msbcc2ftc"", ""exactness"": ""exact"", ""notes"": ""The Experiment 2 table has four participants, three of whom also occur in the Experiments 1, 3, and 4 table."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Unique participant identifiers across the two deposited profile tables in Dryad version 6"", ""unit"": ""participants""}, {""count"": 1370, ""evidence_basis"": ""current_deposit_table"", ""evidence_url"": ""https://doi.org/10.5061/dryad.msbcc2ftc"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Processed retinal-reflectivity profile rows across the two deposited tables"", ""unit"": ""rows""}, {""count"": 432, ""evidence_basis"": ""current_deposit_file_listing"", ""evidence_url"": ""https://doi.org/10.5061/dryad.msbcc2ftc"", ""exactness"": ""exact"", ""notes"": ""This file count includes raw, manually marked, flattened, and spatially normalized representations and is not an independent acquisition count."", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""ANALYZE-format .img objects in the Dryad version 6 archive"", ""unit"": ""images""}, {""count"": 1, ""evidence_basis"": ""current_deposit_file_listing"", ""evidence_url"": ""https://doi.org/10.5061/dryad.msbcc2ftc"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""RAR archive in Dryad version 6"", ""unit"": ""deposited_files""}, {""count"": 8, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.msbcc2ftc"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Healthy young-adult experiment"", ""unit"": ""group_enrollments""}, {""count"": 3, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.msbcc2ftc"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Aquaporin-4 antibody experiment"", ""unit"": ""group_enrollments""}, {""count"": 14, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.msbcc2ftc"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Early-onset Alzheimer group"", ""unit"": ""group_enrollments""}, {""count"": 14, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.msbcc2ftc"", ""exactness"": ""exact"", ""notes"": ""Group counts are not summed because cross-experiment overlap was not resolved."", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Age-matched control group"", ""unit"": ""group_enrollments""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_fundus_venous_pulsation,Fundus Venous Pulsation Sequence Dataset,fundus,fundus|infrared,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.56f1h,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_fungal_keratitis_azole_assay,Phase-dependent differential in vitro and ex vivo susceptibility of Aspergillus flavus and Fusarium keratoplasticum to azole antifungals,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.bk3j9kdjf,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_fungal_keratitis_cci,CCI.net fungal keratitis cases dataset,external_eye,external_eye,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.8931zcrw5,primary_quantity_resolved,8697,images,Source-stated primary resource quantity.,exact,official_source_description,https://doi.org/10.5061/dryad.8931zcrw5,1,0,"[{""count"": 8697, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.8931zcrw5"", ""exactness"": ""exact"", ""notes"": ""Current official Dryad metadata."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-stated primary resource quantity."", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_ga_biofeedback,Biofeedback fixation training in the rehabilitation of patients suffering from geographic atrophy,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.ngf1vhj81,primary_quantity_resolved,18,participants,Source-stated primary resource quantity.,exact,official_source_description,https://doi.org/10.5061/dryad.ngf1vhj81,1,0,"[{""count"": 18, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.ngf1vhj81"", ""exactness"": ""exact"", ""notes"": ""Current official Dryad metadata."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-stated primary resource quantity."", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_gca_optic_nerve_dwi,GCA Optic Nerve Diffusion MRI Dataset,multimodal,orbital_mri|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.59zw3r2bk,primary_quantity_resolved,37,mri_scans,Diffusion-weighted MRI scans in the source-described GCA study,exact,official_source_description,https://doi.org/10.5061/dryad.59zw3r2bk,1,0,"[{""count"": 37, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.59zw3r2bk"", ""exactness"": ""exact"", ""notes"": ""Source-stated scientific quantity; deposit file count is recorded separately."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Diffusion-weighted MRI scans in the source-described GCA study"", ""unit"": ""mri_scans""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_gcc_glaucoma,Glaucoma Ganglion Cell Complex Clinical Dataset,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.xwdbrv1tn,primary_quantity_resolved,406,eyes,Eye-level table rows,exact,official_source_description,https://doi.org/10.5061/dryad.xwdbrv1tn,2,1,"[{""count"": 406, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.xwdbrv1tn"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Eye-level table rows"", ""unit"": ""eyes""}, {""count"": 203, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.xwdbrv1tn"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Participants contributing 406 eye rows"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_glaucoma_lhon_mitochondrial,Glaucoma and LHON Mitochondrial Function Dataset,omics,omics|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.2k4v4,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_glaucoma_rnfl_vf,RNFL and Visual-Field Glaucoma Diagnosis Dataset,tabular,tabular|visual_field,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.q6ft5,primary_quantity_resolved,499,records,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.5061/dryad.q6ft5,1,0,"[{""count"": 499, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.5061/dryad.q6ft5"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""records""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_glaucoma_tears_mirna,Glaucoma Tear miRNA Dataset,omics,omics,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.bcc2fqzj1,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_htr1b_mouse_retina,<em>Htr1b</em> is necessary for normal retinal function in mice,electrophysiology,electrophysiology|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.bk3j9kdps,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_human_foveal_cones,Human foveal cone photoreceptor topography and its dependence on eye length,adaptive_optics,adaptive_optics|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.nh0fp1b,primary_quantity_resolved,28,eyes,Source-stated primary resource quantity.,exact,official_source_description,https://doi.org/10.5061/dryad.nh0fp1b,1,0,"[{""count"": 28, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.nh0fp1b"", ""exactness"": ""exact"", ""notes"": ""Current official Dryad metadata."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-stated primary resource quantity."", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_huntingtons_retinal_oct,Is retina affected in Huntington's disease? Is optical coherence tomography a good biomarker?,oct,oct|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.ncjsxksxr,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_icmr_eye_see_cataract,ICMR EYE SEE Cataract and Sun Exposure Dataset,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.5qfttdz19,primary_quantity_resolved,9735,participants,Source-described participants who underwent ophthalmic evaluation,exact,official_source_description,https://doi.org/10.5061/dryad.5qfttdz19,1,0,"[{""count"": 9735, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.5qfttdz19"", ""exactness"": ""exact"", ""notes"": ""Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-described participants who underwent ophthalmic evaluation"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_ird_mouse_proteome,Retinal proteome profiling of inherited retinal degeneration across three different mouse models suggests common drug targets in retinitis pigmentosa,omics,omics|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.c2fqz61pc,primary_quantity_resolved,3,animal_models,Source-stated primary resource quantity.,exact,official_source_description,https://doi.org/10.5061/dryad.c2fqz61pc,1,0,"[{""count"": 3, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.c2fqz61pc"", ""exactness"": ""exact"", ""notes"": ""Current official Dryad metadata."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-stated primary resource quantity."", ""unit"": ""animal_models""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_iris_surface_features,Iris Surface Features Dataset,iris_biometrics,iris_biometrics|external_eye|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.0kt87,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_j0707ztm,Early removal of senescent cells protects retinal ganglion cells loss in experimental ocular hypertension,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.6075/j0707ztm,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_karachi_cataract_outcomes,Karachi Cataract Surgery Quality Dataset,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.7q5c7,primary_quantity_resolved,145,eyes,Source-described operated eyes in the Karachi survey,exact,official_source_description,https://doi.org/10.5061/dryad.7q5c7,1,0,"[{""count"": 145, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.7q5c7"", ""exactness"": ""exact"", ""notes"": ""Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-described operated eyes in the Karachi survey"", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_lens_fluorescence_twins,Long-term development of lens fluorescence in a twin cohort: Heritability and effects of age and lifestyle,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.mcvdnck22,primary_quantity_resolved,131,participants,Source-stated primary resource quantity.,exact,official_source_description,https://doi.org/10.5061/dryad.mcvdnck22,1,0,"[{""count"": 131, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.mcvdnck22"", ""exactness"": ""exact"", ""notes"": ""Current official Dryad metadata."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-stated primary resource quantity."", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_lvpei_cataract_outcomes,LVPEI Cataract Surgery Outcome Dataset,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.71hp4,primary_quantity_resolved,2049,surgeries,Cataract surgeries in the source-described LVPEI outcome study,exact,official_source_description,https://doi.org/10.5061/dryad.71hp4,1,0,"[{""count"": 2049, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.71hp4"", ""exactness"": ""exact"", ""notes"": ""Source-stated scientific quantity; deposit file count is recorded separately."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Cataract surgeries in the source-described LVPEI outcome study"", ""unit"": ""surgeries""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_macaque_cone_ratio,Rhesus macaque cone ratio heritability,omics,omics|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.gf1vhhmsc,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_moorfields_amd_1_2_year,One and two year visual outcomes from the Moorfields age-related macular degeneration database: a retrospective cohort study and an open science resource,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.97r9289,primary_quantity_resolved,8174,eyes,Source-stated primary resource quantity.,exact,official_source_description,https://doi.org/10.5061/dryad.97r9289,1,0,"[{""count"": 8174, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.97r9289"", ""exactness"": ""exact"", ""notes"": ""Current official Dryad metadata."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-stated primary resource quantity."", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_moorfields_namd_fellow_eye,Moorfields nAMD Fellow-Eye Dataset,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.4mw6m906b,primary_quantity_resolved,6265,participants,Source-described Moorfields nAMD database patients,exact,official_source_description,https://doi.org/10.5061/dryad.4mw6m906b,1,0,"[{""count"": 6265, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.4mw6m906b"", ""exactness"": ""exact"", ""notes"": ""Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-described Moorfields nAMD database patients"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_mouse_all_optical_retina,All-Optical Retinal Degeneration Mouse Dataset,adaptive_optics,adaptive_optics|electrophysiology,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.7q37g6b,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_mouse_oct_beam_tilt,Quantifying the influence of optical coherence tomography beam tilt in the normal adult mouse retina,oct,oct|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.95x69p8th,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_mouse_pupil_masking_retinal_deg,Pupil and masking responses to light as functional measures of retinal degeneration in mice Mus Musculus,electrophysiology,electrophysiology|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.9kd51c5g5,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_myopia_glaucoma_visual_field,Myopia and Glaucoma Visual Field Prognosis Dataset,visual_field,visual_field|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.1n50q,primary_quantity_resolved,270,eyes,Source-described primary open-angle glaucoma eyes,exact,official_source_description,https://doi.org/10.5061/dryad.1n50q,1,0,"[{""count"": 270, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.1n50q"", ""exactness"": ""exact"", ""notes"": ""Source-stated quantity; Dryad file count is separate metadata and is not a scientific sample count."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-described primary open-angle glaucoma eyes"", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_namd_12_year_survival,Insights from survival analyses during 12 years of anti-VEGF therapy for neovascular age-related macular degeneration,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.nvx0k6dqg,primary_quantity_resolved,7802,eyes,Source-stated primary resource quantity.,exact,official_source_description,https://doi.org/10.5061/dryad.nvx0k6dqg,1,0,"[{""count"": 7802, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.nvx0k6dqg"", ""exactness"": ""exact"", ""notes"": ""Current official Dryad metadata."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-stated primary resource quantity."", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_namd_oct_longitudinal,Quantifying changes on optical coherence tomography in eyes receiving treatment for neovascular age-related macular degeneration,oct,oct|tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.8cz8w9h0v,primary_quantity_resolved,2115,eyes,Source-stated primary resource quantity.,exact,official_source_description,https://doi.org/10.5061/dryad.8cz8w9h0v,1,0,"[{""count"": 2115, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.8cz8w9h0v"", ""exactness"": ""exact"", ""notes"": ""Current official Dryad metadata."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-stated primary resource quantity."", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_namd_oct_quant,Moorfields nAMD Quantitative OCT Biomarker Dataset,tabular,tabular|oct,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.2rbnzs7m4,primary_quantity_resolved,2966,volumes,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.5061/dryad.2rbnzs7m4,1,0,"[{""count"": 2966, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.5061/dryad.2rbnzs7m4"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""volumes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dryad_namd_ten_year_survival,Ten-year survival trends of neovascular age-related macular degeneration at first presentation,tabular,tabular,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5061/dryad.9cnp5hqfm,primary_quantity_resolved,103,participants,Source-stated primary resource quantity.,exact,official_source_description,https://doi.org/10.5061/dryad.9cnp5hqfm,1,0,"[{""count"": 103, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.5061/dryad.9cnp5hqfm"", ""exactness"": ""exact"", ""notes"": ""Current official Dryad metadata."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source-stated primary resource quantity."", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
